Title,Price,Address,Bathroom,Room,Furnished,Pet Allowed
Tremendous Location! Guy-Concordia-Crescent St- Updated Modern!,$1350.00,1420 Rue Crescent Montreal QC H3G 2B7,1,2 1/2,Non,Oui
1 month FREE! Tremendous Location! Guy-Concordia-Updated-Modern!,$1265.00,1444 Mackay Montreal QC H3G 2H9,1,2 1/2,Non,Oui
Huge renovated suite! Near McGill & Mt Royal Park,$1610.00,1212 avenue des Pins Ouest Montreal QC H3G 1A9,1,2 1/2,Non,Oui
Crescent St! Guy-Concordia-Free Wi-Fi-Updated-Modern!,$1880.00,1420 Rue Crescent Montreal QC H3G 2B7,1,4 1/2,Non,Oui
1 month free! Luxury Living - Heart of The Golden Mile Square,$2795.00,3475 rue de la Montagne Montreal QC H3G 2A4,1,4 1/2,Non,Oui
1 month FREE! Fully renovated downtown Concordia,$1145.00,2070 Boulevard de Maisonneuve O Montreal QC H3H 1K8,1,1 1/2,Non,Oui
Lafontaine Park - Newly renovated! All included,$1340.00,1150 Sherbrooke Street East Montreal QC H2L 1L8,1,2 1/2,Non,Oui
Urgent beau 3 1/2 à louer,$1450.00,350 Boulevard de Maisonneuve O Montréal QC H3A 1L6 Canada,1,2 1/2,Oui,Unknown
McGill Students·All Inclusive·Furnished·Private Bed·Downtown!,$799.00,1430 rue City Councillors Montreal QC H3B 1B4,2,2 1/2,Oui,Non
May 2019! Furnished near McGill - All Inclusive + WIFI!,$715.00,1430 rue City Councillors Montreal QC H3B 1B4,2,2 1/2,Oui,Non
Condo meublé en location mensuelle entre nov18 et avril19,$2980.00,2115 Rue Saint-Urbain Montréal QC H2X 2N1 Canada,2,4 1/2,Oui,Non
Beau condo 4 1/2 avec stationnement intérieur,$1500.00,8084 Rue St-Hubert Montréal QC H2R 2P3 Canada,1,4 1/2,Non,Non
LUXURIOUS 4 1/2 APARTMENT DOWNTOWN MONTREAL (LEASE TRANSFER),$1700.00,1050 Boulevard René-Lévesque E Montréal QC H2L 2L6 Canada,1,4 1/2,Non,Non
Saint-Leonard - Beautiful 5 1/2 FURNISHED - Available,$1500.00,8985 Rue Paul-Corbeil Saint-Léonard QC H1R 3A3 Canada,1,5 1/2,Oui,Unknown
4 5 BETON AHUNTSIC E FACE PARC LA VISITATION ENSOLEILLÉ,$775.00, H1H5K3 H1H 5K3 QC Canada,1,4 1/2,Non,Non
4½ fermé quartier Villeray libre en décembre ou en janvier,$825.00,7775 Chambord Montréal H2E 1X4 QC,1,4 1/2,Non,Unknown
Petite Italie - Superbe LOFT MEUBLÉ - DISPO,$1200.00,81 Rue Villeray Montréal QC H2R 1G2 Canada,1,1 1/2,Oui,Unknown
Le Quartet - Piscine extérieure - Grands appartements rénovés,$750.00,95 Boulevard Deguire Saint-Laurent QC H4N 1N5 Canada,1,3 1/2,Non,Non
2 CHAMBRES – CHAUFFÉ & EAU CHAUDE INCLUS – 514-612-7910,$950.00,7920 Cote St-Luc Cote St-Luc QC H4W 1R3,2,4 1/2,Non,Non
3-1/2 TMR / Ville Mont Royal,$725.00,25 Avenue Brittany Mont-Royal QC H3P 1A2 Canada,1,2 1/2,Non,Non
3 bedrooms 51/2 to for rent condo neuf Saint Leonard,$1460.00,9430 Lacordaire Saint-Léonard QC H1R 3N3,1,5 1/2,Non,Non
one bedroom 3 1/2 Westmount Downtown adj May June 2019,$1395.00,1750 cedar Montreal QC H3G 1A3,1,3 1/2,Non,Non
Great 1 bedroom in Plateau *** Avail as of jan***,$750.00,3469 Rue de Bullion Montréal QC H2X 3A1 Canada,1,2 1/2,Non,Unknown
2½ POINTES-AUX-TREMBLES / BORD DE L'EAU PROMO INSONORISÉ GRAND,$590.00,12630 rue Notre-Dame est Montreal QC H1B 2Z1,1,1 1/2,Non,Unknown
CENTRE-VILLE-PLATEAU-METRO PLACE DES ARTS ** STUDIO 1 1/2 **,$Surdemande,3475 Saint-Urbain Montreal QC H2X 2N5,1,1 1/2,Non,Non
CENTRE-VILLE - METRO GUY-CONCORDIA - STUDIOS MEUBLÉS OU NON,$Surdemande,3455 Côte-des-Neiges Montreal QC H3H 1T6,1,1 1/2,Oui,Non
NDG-NOTRE-DAME DE GRACE-COTE ST-LUC-HAMPSTEAD * 3½ TO SEE *,$Surdemande,6201 Sherbrooke Ouest Notre-Dame-de-Grâce QC H2L 4G4,1,3 1/2,Non,Unknown
ST-LÉONARD - ANJOU - RDP - APP/CONDO 5 ½ PENTHOUSE NON-MEUBLÉ,$Surdemande,6060 Jean Talon Est St-Léonard QC H1S 3A9,1,2 1/2,Non,Non
DOWNTOWN-CENTRE-VILLE-PLATEAU-METRO PLACE DES ARTS-1½ studio,$Surdemande,3475 Saint-Urbain Montreal QC H2X 2N5,1,1 1/2,Non,Non
CENTRE-VILLE /METRO SHERBROOKE APPARTEMENT 3 ½ - 4 ½ TOUT INCLUS,$1185.00,3555 rue Berri Montreal QC H2L 4G4,1,2 1/2,Non,Non
CENTRE-VILLE - METRO SHERBROOKE * APPARTEMENTS 1 ½ TOUT INCLUS,$810.00,3555 rue Berri Montreal QC H2L 4G4,1,1 1/2,Non,Non
CENTRE-VILLE-DOWNTOWN-PLATEAU-METRO PLACE DES ARTS - 1 1/2,$Surdemande,3475 Saint-Urbain Montreal QC H2X 2N5,1,1 1/2,Non,Non
CENTRE-VILLE - METRO GUY-CONCORDIA - 3½ MEUBLES OU SEMI-MEUBLÉS,$Surdemande,3455 Côte-des-Neiges Montreal QC H3H 1T6,1,3 1/2,Non,Non
CENTRE VILLE- DOWN TOWN - METRO GUY/CONCORDIA 3½ SEMI-MEUBLÉS,$Surdemande,3455 Côte-des-Neiges Montreal QC H3H 1T6,1,2 1/2,Non,Non
ST-LEONARD-ANJOU-RDP - PENTHOUSE 4½ & 5½ DE LUXE NON-MEUBLÉ,$Surdemande,6060 Jean Talon Est St-Léonard QC H1S 3A9,2,5 1/2,Non,Non
ST-LEONARD-ANJOU-RDP - APP/CONDO 4½ NON-MEUBLÉ,$Surdemande,6060 Jean Talon Est St-Léonard QC H1S 3A9,2,4 1/2,Non,Non
4½Verdun high ceiling + quiet / plafond haute + tranquille==NOW,$820.00,5636 Boul Henri-Bourassa E Montréal-Nord QC H1G 4J8 Canada,1,4 1/2,Non,Unknown
Apartment to Sublet,$Surdemande,Côte Saint-Luc QC Canada h4v2t4,1,2 1/2,Non,Oui
VIE Apartments: Apartment for rent in Downtown Montreal,$1224.00,2255 rue Saint-Mathieu Montreal QC H3H 2J3,1,1 1/2,Non,Oui
VIE Apartments: Apartment for rent in Downtown Montreal,$1999.00,2255 rue Saint-Mathieu Montreal QC H3H 2J3,2,4 1/2,Non,Oui
VIE Apartments: Apartment for rent in Downtown Montreal,$1449.00,2255 rue Saint-Mathieu Montreal QC H3H 2J3,1,2 1/2,Non,Oui
Maison Hamilton: Apartment for rent in Côte Saint-Luc,$1379.00,5501 Avenue Adalbert Côte-Saint-Luc QC H4W 2B1,1,4 1/2,Non,Oui
Grand 1 1/2 (bachelor) app't a 2 pas du metro Villa Maria,$545.00,5306 Av Brodeur Montréal QC H4A 1H9 Canada,1,1 1/2,Non,Non
Outremont 41/2 Decembre 2chambres bedrooms Secteur Prestigieux,$1625.00,1000 Pratt Montreal QC H2V 2V3,1,4 1/2,Non,Non
Plateau Mont-Royal-Métro Frontenac/Papineau-superbe 3.5 meublé,$1045.00,2255 Des Erables H2K3V4 Montreal QC,1,3 1/2,Oui,Non
Le Président 5 1/2 CDN Adj Centre Ville Wesmount,$1875.00,Un Logement pour tous vos besoins Montreal QC H3V 1C8,2,5 1/2,Non,Unknown
Appartement Condo. 5 1/2 Ville Saint Laurent. Tours Bois Franc.,$2200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,5 1/2,Non,Unknown
Maison Hamilton: Apartment for rent in Côte Saint-Luc,$1379.00,5501 Avenue Adalbert Côte-Saint-Luc QC H4W 2B1,1,4 1/2,Non,Oui
Parc Kildare Apartments: Apartment for rent in Côte...,$1429.00,5755 Sir Walter Scott Ave Côte-Saint-Luc QC H4W 1S4,1,4 1/2,Non,Oui
Le Neuville: Apartment for rent in Le Plateau Mont-Royal,$1649.00,1101 Rue Rachel Est Montreal QC H2J 2J7,1,2 1/2,Non,Oui
Superbe Loft à louer tout inclus/Fantastic loft for rent,$1489.00,3700 Rue Saint-Antoine O Montréal QC H4C 0B1 Canada,1,2 1/2,Oui,Non
__✅✅_ $1.000 BUY HOME - RENT TO OWN - NO BANK NEEDED - BUY CONDO,$999.00,Cérès Québec Canada,1,5 1/2,Non,Non
most see,$1170.00, westmount h3y2r2 QC Canada,1,4 1/2,Non,Oui
Mtl-nord spacieux et beau 4 ½ 2em étage haut duplex rénové,$700.00,11427 Avenue Allard Montréal-Nord QC H1G 2P9 Canada,1,4 1/2,Non,Non
Grand 3 1/3 libre de suite ( haut de triplex ),$650.00,H3L Canada,1,3 1/2,Non,Non
3 1/2 Apartment For Rent ( Lease transfer until June ),$680.00,2240 Grand Boulevard Montréal QC H4B 2W9 Canada,1,2 1/2,Non,Unknown
APPARTEMENT À LOUER UNE CHAMBRE SOUS-SOL RÉNOVÉ!!,$650.00,Saint-Laurent QC H4L 3H5 Canada,1,2 1/2,Non,Non
Big 2 1/2 Basement no bedroom - APARTMENT FOR RENT,$560.00,2240 Grand Boulevard Montréal QC H4B 2W9 Canada,1,4 1/2,Non,Unknown
Plateau Grand 51/2,$1040.00,4442 Rue d'Iberville Montréal QC H2H 2L8 Canada,1,5 1/2,Non,Oui
For rent : Condo 3 1/2 (1 br+den) DOWNTOWN - CONCORDIA 2019-02,$1550.00,2117 Rue Tupper Montréal QC H3H 1N9 Canada,1,3 1/2,Oui,Unknown
Studio à louer - Studio for Rent,$500.00, H1M 2T1 Nouveau Rosemont Montreal QC,1,1 1/2,Non,Non
3 1/2 Metro Jean Talon,$700.00,7233 Rue Berri Montréal QC Canada,1,2 1/2,Non,Unknown
3 1/2 Appartement Villeray St-Michel - complètement rénové,$1100.00,Montréal QC H2E2P5 Canada,1,2 1/2,Non,Unknown
3 1/2 meublé au Plateau - B1,$1495.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,3 1/2,Oui,Non
New Lux apartment-appartement Griffintown-Lots included,$1490.00,400 Rue Richmond Montréal QC H3J 1V1 Canada,1,3 1/2,Non,Unknown
4.5 à louer Iles des Soeurs/Nun's Island - 420 rue Abelard *Prim,$1029.00,420 rue Abelard Verdun QC H3E 1B5,1,4 1/2,Non,Oui
3.5 à louer Iles des Soeurs/Nun's Island - 420 rue Abelard,$819.00,420 rue Abelard Verdun QC H3E 1B5,1,2 1/2,Non,Oui
Le Président 5 1/2 CDN Adj Centre Ville Wesmount,$1875.00,Un Logement pour tous vos besoins Montreal QC H3V 1C8,2,5 1/2,Non,Unknown
Le Faubourg St-Laurent,$990.00,8425 Boul St-Laurent Montréal QC H2P 2M7 Canada,1,3 1/2,Non,Non
Le Président 3 1/2 CDN Adj Centre Ville Wsmount,$1125.00,Un Logement pour tous vos besoins Montreal QC H3V 1C8,1,3 1/2,Non,Unknown
Mercier 4 1/2,$750.00, Montreal H1L 4T8 QC,1,4 1/2,Non,Non
STEPS TO CONCORDIA! Beautifully Renovated Open Concept,$1195.00,1226-1230 Rue du Fort Ville-Marie (Concordia District) QC H3H 2B3,1,2 1/2,Non,Non
5.5 à louer Iles des Soeurs/Nun's Island - rue Francois *Prime*,$2429.00,rue Francois Verdun QC H3E 1E3,2,5 1/2,Non,Oui
3.5 à louer Iles des Soeurs/Nun's Island - 520 rue de Gaspé *Pri,$1099.00,520 rue de Gaspé Verdun QC H3E 1G1,1,2 1/2,Non,Oui
3.5 à louer Iles des Soeurs/Nun's Island - 520 rue de Gaspé,$969.00,520 rue de Gaspé Verdun QC H3E 1G1,1,2 1/2,Non,Oui
4.5 à louer Iles des Soeurs/Nun's Island - 670 de Gaspé,$1099.00,670 de Gaspé Verdun QC H3E 1H8,1,4 1/2,Non,Oui
5.5 à louer Iles des Soeurs/Nun's Island - 300 rue Elgar,$1249.00,300 rue Elgar Verdun QC H3E 1C9,1,5 1/2,Non,Oui
3.5 à louer Iles des Soeurs/Nun's Island - 670 de Gaspé,$899.00,670 de Gaspé Verdun QC H3E 1H8,1,2 1/2,Non,Oui
6.5 à louer Iles des Soeurs/Nun's Island - rue Darwin *Prime*,$2259.00,rue Darwin Verdun QC H3E 1C5,2,6 1/2,Non,Oui
6.5 à louer Iles des Soeurs/Nun's Island - rue Francois,$2299.00,rue Francois Verdun QC H3E 1E3,3,6 1/2,Non,Oui
5.5 à louer Iles des Soeurs/Nun's Island - rue Darwin,$1999.00,rue Darwin Verdun QC H3E 1C5,2,5 1/2,Non,Oui
4.5 à louer Iles des Soeurs/Nun's Island - 220 rue Berlioz,$1199.00,220 rue Berlioz Verdun QC H3E 1B8,1,4 1/2,Non,Oui
Beau studio meublé lit mezzanine proche Berri UQAM,$850.00,1659 Rue St-Hubert Montréal QC H2L 3Z1 Canada,1,1 1/2,Oui,Non
3.5 à louer Iles des Soeurs/Nun's Island - 700 rue de Gaspé,$899.00,700 rue de Gaspé Verdun QC H3E 1H2,1,2 1/2,Non,Oui
3.5 à louer Iles des Soeurs/Nun's Island - 201 rue Corot,$1199.00,201 rue Corot Verdun QC H3E 1C4,1,2 1/2,Non,Oui
1.5 à louer Iles des Soeurs/Nun's Island - 700 rue de Gaspé,$669.00,700 rue de Gaspé Verdun QC H3E 1H2,1,1 1/2,Non,Oui
Pet friendly 4 1/2 for rent in Lachine,$850.00,4e Avenue Lachine QC H8S 2V3 Canada,1,4 1/2,Non,Oui
Beau 3 1/2 plein cœur quartier Ville-Marie,$830.00,1079 St-Denis Centre ville H2X 3J3 QC,1,3 1/2,Non,Non
Plateau Mont Royal Studio (1.5) Meublé & Équipé B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,1 1/2,Unknown,Non
Beau studio lit mezzanine meublé proche Berri UQAM,$920.00,1663 Rue St-Hubert Montréal QC H2L 3Z1 Canada,1,1 1/2,Oui,Non
Logement 4.5 tranquille propre cégep Marie-Victorin,$640.00,11821 Lacordaire Montréal Nord QC H1G 4K5,1,4 1/2,Non,Non
Appareils de buanderie a vendre,$250.00,8651 Judith-Jasmin Anjou QC H1J 2B6,1,1 1/2,Non,Unknown
4 1/2 Bd. Saint Michel,$1115.00,9339 Boulevard Saint-Michel Montréal QC H1Z 3G7 Canada,1,3 1/2,Non,Non
Outremont adj 31/2 1 bedroom chambre HEC Universite OCTOBER,$999.00,6300 Lennox Montreal QC H3S 2N8,1,3 1/2,Non,Non
GRAND 2 1/2 CHAUFFÉ RÉNOVÉ MÉTRO JOLIETTE (514) 527-9473,$600.00,3405 Rue Hochelaga Montréal QC H1W 1H4 Canada,1,2 1/2,Oui,Non
New Condo for rent-Atwater Market-Griffintown-Little Burgundy,$2300.00,230 rue Dominion Montreal QC H3J 1N4,1,4 1/2,Non,Unknown
STEPS TO CONCORDIA! Beautifully Renovated Open Concept,$1195.00,1226-1230 Rue du Fort Ville-Marie (Concordia District) QC H3H 2B3,1,2 1/2,Non,Non
Métro Cote-des-Neiges 3.5 & 4.5 Université Montréal HEC,$1050.00,3605 Ridgewood Montréal QC H3V 1B4,1,3 1/2,Non,Non
Appareils de buanderie a vendre,$250.00,8630 Montesquieu Ville d'anjou QC H1J 2C2,1,1 1/2,Non,Unknown
Grand 2 1/2 disponible le 1er décembre 2018,$695.00,6680 des Érables Montréal QC H2G 2N1,1,2 1/2,Non,Unknown
3½ appartement apartment LaSalle Montréal,$735.00,1051 rue Ducas Lasalle QC H8N 2J6,1,3 1/2,Non,Unknown
4½ appartement apartment Pierrefonds Roxboro,$900.00,9820 Boul. Gouin Ouest Montreal QC H8Y 3G7,1,4 1/2,Non,Unknown
4 ½ appartement apartment Montréal-Ouest,$1070.00,7400 rue Sherbrooke ouest Montréal QC H4B 1R8,1,4 1/2,Non,Unknown
2 ½ 3 ½ 4 ½ 5 ½ Appartements apartment Montréal,$Surdemande,7400 Sherbrooke Ouest Montréal QC H4B 1R8,1,4 1/2,Non,Unknown
2 ½ 3 ½ 4 ½ 5 ½ Appartements apartment Montréal,$Surdemande,7400 Sherbrooke Ouest Montréal QC H4B 1R8,1,2 1/2,Non,Unknown
4½ à Appartement apartment Côte Saint-Luc,$1315.00,6600 Kildare Côte St-Luc QC H4W 1B7,1,4 1/2,Non,Unknown
Downtown 3 1/2 Condo totally new near The Bay,$1850.00,1188 Avenue Union Montréal QC H3B 3A7 Canada,1,2 1/2,Non,Unknown
Grand 3 ½ sur le plateau 950$ - chauff/élec/wifi/eau - Inclus,$950.00,4524 Rue de Brébeuf Montréal QC H2J 3L3 Canada,1,3 1/2,Non,Non
Location apartement 4 1/2,$660.00, Montréal H4v1e8 QC Canada,1,4 1/2,Non,Unknown
3 1/2 RÉNOVÉ MONTREAL ST LAURENT CARTIERVILLE,$675.00,11825 Ranger Cartierville QC H4J 2K7,1,3 1/2,Non,Non
Logement 4 1/2 à louer niveau terrasse Rosemont 1er Décembre,$1200.00,4298 Place Guillet Montréal QC H1X 3H5 Canada,1,4 1/2,Non,Unknown
4 1/2 Apartment for Rent - Ahuntsic,$850.00,H2M2H6 Canada,1,4 1/2,Non,Unknown
grand 4 1/2 pour le 1 dec 2018,$1095.00,202 Rue Elgar Montréal QC H3E 1C8 Canada,1,4 1/2,Non,Oui
50% DE RABAIS sur le premier mois de loyer (Mai/Juin 2019),$1280.00,1090 De Bleury Montréal H2Z 1N2 QC,1,2 1/2,Non,Oui
4 1/2,$610.00,Montréal-Nord Montréal QC Canada H1G1L5,1,4 1/2,Non,Non
FOR RENT / A LOUER - Lachine 715 1st ave 3 1/2 First Floor,$550.00,715 1re Avenue Verdun QC H4G 1M4 Canada,1,3 1/2,Non,Unknown
2 1/2 Apartment for rent-2 1/2 Appartement à louer,$490.00,7587 9th Avenue H3N 3C2 St-Michel QC,1,1 1/2,Non,Non
1 1/2 meublé chauffé éclairé câble buanderie 600$,$600.00,2620 Avenue Charlemagne Montréal QC H1W 4A1 Canada,1,1 1/2,Oui,Non
1 Bdrm. unit - Heating & hot water incl. VSL- 514-400-6623,$775.00,2323 Modugno Saint Laurent QC H4R 1X5,1,2 1/2,Non,Non
3 1/2 3.5 LAFRAMBOISE Saint-Laurent Montreal Piscine,$1045.00,55 Laframboise Saint-Laurent QC H4N 1P2,1,3 1/2,Non,Unknown
Plateau Mont-Royal-Métro Frontenac/Papineau-superbe 3.5 meublé,$1045.00,2255 Des Erables H2K3V4 Montreal QC,1,3 1/2,Oui,Non
Luxury new downtown Condo fully furnished with large smart TV,$Surdemande,1211 Rue Drummond Montréal QC H3G 1V7 Canada,1,2 1/2,Oui,Non
4 1/2 apartement a louer St Leonard,$Surdemande,6353 Rue Rameau Saint-Léonard QC H1P 1R7 Canada,1,4 1/2,Non,Non
Sous-location 4 1/2 Outremont Janvier à Juin,$605.00,Avenue Bloomfield Montréal QC H2V Canada,1,4 1/2,Oui,Non
Plateau Condo (4 1/2) - Nouv 2 Chambres. Meuble- Janvier 2019,$1900.00,4399 Boul St-Laurent Montréal QC H2W 1Z8 Canada,1,4 1/2,Oui,Non
3 et demi à louer sur Fleury Est une chambre fermée,$590.00,2269 Rue Fleury E Montréal QC H2B 1K7 Canada,1,3 1/2,Oui,Unknown
Charmant 3 1/2 lumineux à Verdun à louer,$645.00,3920 Rue Lesage Verdun QC H4G 1A4 Canada,1,2 1/2,Non,Oui
Cession de bail 4 1/2 Plateau Mont royal / Laurier est,$841.00,Rue Marquette Montréal QC Canada,1,4 1/2,Non,Non
Superbe 1 1/2 entierement meuble B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,1 1/2,Oui,Non
Brand new 2 BR- Bishop and Sainte-Catherine-private balcony,$2200.00,4592 Rue Sainte-Catherine Westmount QC H3Z 1S3 Canada,1,4 1/2,Non,Non
Jolie 41/2 renové.Metro Joliette .Place Valois,$1000.00,Avenue Valois Montréal QC H1W 3M5 Canada,1,4 1/2,Non,Non
Plateau Mont-Royal Studio 1 5 entièrement meublé B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,1 1/2,Oui,Non
2 1/2 Apartment for rent near Metro Parc,$570.00,Rue Durocher Montréal QC H3N 1Z8 Canada,1,3 1/2,Non,Oui
Condo à louer Fort Lauderdale (Hawaiin Garden),$1750.00, st-jerome j7z 4m9 QC Canada,1,4 1/2,Oui,Non
2bedroom condo in heart of ville st-laurent for january,$1110.00,Avenue Sainte-Croix Saint-Laurent QC H4L 3Y8 Canada,1,4 1/2,Non,Non
5.5 à louer Iles des Soeurs/Nun's Island - 420 rue Abelard,$1149.00,420 rue Abelard Verdun QC H3E 1B5,1,5 1/2,Non,Oui
Lumineux spacieux récemment rénové 4 1/2 Disponible Maintenant,$1210.00,1126 Rue Island H3K2M8 Montreal QC,1,4 1/2,Non,Non
STYLE CONDO A AIRE OUVERTE COUR PRIVÉE NDG,$1900.00,960 Av Girouard Montréal QC H4A 3C1 Canada,1,6 1/2,Non,Non
Plateau Mont Royal Studio (1.5) Meublé & Équipé B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal plateau mont royal QC H2W 2E7,1,1 1/2,Unknown,Non
Superb 3 1/2 completely furnished B1,$1495.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,3 1/2,Oui,Non
Plateau Mont Royal Studio (1.5) Meublé & Équipé B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal montreal QC H2W 2E7,1,1 1/2,Unknown,Non
condo a louee edifice de grand prestige 3 cac,$1800.00,9189 Boulevard Maurice-Duplessis #302 Montréal QC H1E 6M3 Canada,2,5 1/2,Non,Non
Naturally Lit Spacious 2 Bedroom in CSL | Ideal for Students!,$1299.00,6565 chemin Kildare Montreal QC H4W 1S4,1,4 1/2,Non,Oui
1 CHAMBRE- CHAUFF. & EAU CHAUDE INCL - VSL -514-856-0038,$800.00,975 Du Ruisseau Saint Laurent QC H4L 1E2,1,2 1/2,Non,Non
1 BEDROOM – HEATING & HOT WATER INCLUDED – CSL – 514-612-7910,$775.00,7910 Cote St-Luc Cote St-Luc QC H4W 1R2,1,2 1/2,Non,Non
4 1/2 Bd. Saint Michel,$1115.00,9339 Boulevard Saint-Michel Montréal QC H1Z 3G7 Canada,1,3 1/2,Non,Non
GRAND 2 1/2 CHAUFFÉ RÉNOVÉ MÉTRO JOLIETTE (514) 527-9473,$600.00,3405 Rue Hochelaga Montréal QC H1W 1H4 Canada,1,2 1/2,Oui,Non
LaSalle: Haut de duplex,$1000.00,655 Avenue Allion LaSalle QC H8P 2C8 Canada,1,6 1/2,Non,Non
Appartement à louer,$1285.00,Rue Snowdon Montréal QC H3X 1Y4 Canada,1,6 1/2,Non,Non
3 1/2 meublé au Plateau - B1,$1495.00,4270 Rue De Bullion Plateau Mont-Royal Le Plateau-Mont-Royal (Montréal) QC H2W 2E7,1,3 1/2,Oui,Non
Plateau Mont Royal Studio (1.5) Meublé & Équipé B1,$1195.00,4270 Rue De Bullion Plateau Mont-Royal plateau mont royal QC H2W 2E7,1,1 1/2,Unknown,Non
Renovated 2.5 available March 1st- Vendome - NDG,$825.00,5311 Sherbrooke West Montreal QC H4A 1V3,1,2 1/2,Non,Unknown
Fully Renovated 4.5 available December 1st - NDG - VENDOME - De,$1250.00,2025-2125 Montreal QC H4A 3J2,1,4 1/2,Non,Unknown
Renovated 3.5 available February - Parc Extension - Acadie,$675.00,7705 Boulevard Acadie Montreal QC H3N 2W1,1,3 1/2,Non,Unknown
Modern 2 bedrooms condo in Griffintown with garage,$1850.00,225 Rue de la Montagne Montréal QC H3C 3S2 Canada,1,4 1/2,Non,Non
Bright spacious newly renovated 4 1/2. Available immediately!,$1210.00,1126 Rue Island H3K2M8 Montreal QC,1,4 1/2,Non,Non
Recherché :APPARTEMENT 3 ET DEMI RECHERCHÉ/WANTED,$800.00, montreal h4n1r2 QC Canada,1,3 1/2,Non,Non
Cession de bail 3 1/2 à h1g 5x9 Montreal nord,$650.00,Montréal QC Canada H1G H1J,1,3 1/2,Oui,Oui
Grand Logement rénové Hochelaga,$1590.00,1674 Rue Aylwin Montréal QC H1W 3B8 Canada,1,6 1/2,Non,Non
Lasalle: Très beau 6 1/2 au premier étage tout inclus,$1400.00,8534 Rue Centrale LaSalle QC H8P 1N1 Canada,1,5 1/2,Non,Non
Magnifique 3 1/2 Ile des soeurs face parc chauffé piscine,$930.00,515 Rue François Verdun QC H3E 1G5 Canada,1,3 1/2,Non,Oui
Cote-St-Paul Sud-Ouest - Beau 5 1/2 - 2 Chambres - Janvier 900$,$900.00, montreal h4e 2j1 QC Canada,1,3 1/2,Non,Oui
Grand 6½ 5 minutes de Pie IX 1er décembre 2018 au 31 mars 2020,$1450.00,3417 Avenue Charlemagne Montréal QC H1X 2H1 Canada,1,6 1/2,Oui,Non
Luxury Furnished Historical Downtown Apartment!,$3000.00,3492 Durocher H2X2E1 Montreal QC,2,2 1/2,Oui,Oui
NEW CONSTRUCTION affordable BRIGHT 1-bedroom condo,$1400.00,738 Rue st. Paul West H3C0R5 Montreal QC,1,2 1/2,Non,Unknown
Le 5159 - Haut de duplex meublé | Rénové,$2550.00,5919 Earnscliffe H3X 2P7 Montreal QC,1,6 1/2,Oui,Non
Jolie Condo Disponible le 1er Fevrier 2019,$1150.00,995 Boulevard Jules Poitras Saint-Laurent QC H4N 3M2 Canada,1,3 1/2,Non,Oui
Condo à louer Griffintown meublé,$2200.00,1045 Rue Wellington Montréal QC H3C 1V6 Canada,1,4 1/2,Oui,Non
Fully Furnished Loft In The Heart Of Plateau: 3 Month Rental,$1695.00,4517 Avenue de l'Hôtel-de-Ville Montréal QC H2T 2A8 Canada,1,2 1/2,Oui,Oui
Le Président 4 1/2 CDN Adj.Centre Ville Wesmount,$1575.00,Un Logement pour tous vos besoins Montreal QC H3V 1C8,2,4 1/2,Non,Oui
Outremont 41/2 Decembre 2chambres bedrooms Secteur Prestigieux,$1625.00,1000 Pratt Montreal QC H2V 2V3,1,4 1/2,Non,Non
***2 1/2 - CHAUFFÉ RÉNOVÉ HYDRO PARC LAFONTAINE - PLATEAU***,$800.00,4325 Rue Marquette Montréal QC H2J 3W8 Canada,1,2 1/2,Non,Oui
Recherché :Grand appartement au RDC à louer – Rosemont (5 chambres),$2500.00,5700 avenue De Lorimier Montréal H2G 2N6 QC,2,6 1/2,Oui,Non
1.5 NDG Studio Furnished $625.00,$650.00,2401 Park Row East H4B 2H8 Montreal QC,1,1 1/2,Oui,Non
4 1/2 with yard avec court,$1100.00,4853 Rue de Brébeuf Montréal QC H2J 3L4 Canada,1,3 1/2,Non,Oui
Chambre lumineuse dans grand appartement 6 1/2 Plateau Mt Royal,$533.00, Montreal H2T2W4 QC Canada,1,2 1/2,Oui,Non
21/2 Rénové 600$ Eau chaude - Côte-des-Neiges,$600.00,3370 Goyer Montréal QC H3S 1J1,1,2 1/2,Non,Unknown
Recherché :3 1/2 saint leonard,$680.00,H1R2W8 Canada,1,2 1/2,Non,Non
pour une visite ce soir a 19h00 #4,$545.00,10962 Av l'Archevêque #4 Montréal-Nord QC H1H 3A5 Canada,1,3 1/2,Non,Unknown
Appartement TOUT RÉNOVÉ!,$945.00,Montréal QC H1T 3K6 Canada,1,3 1/2,Oui,Oui
2 grand 3 1/2 style condo a louer,$650.00,13550 Sherbrooke Est Pointe-aux-trembles H1A 4L6 QC,1,3 1/2,Non,Non
